id,default,idade,sexo,dependentes,escolaridade,estado_civil,salario_anual,tipo_cartao,meses_de_relacionamento,qtd_produtos,iteracoes_12m,meses_inativo_12m,limite_credito,valor_transacoes_12m,qtd_transacoes_12m
720698883,1,51,M,1,ensino medio,solteiro,$80K - $120K,blue,38,2,3,3,28605.74,5524.39,67
780384483,1,49,M,4,na,na,$80K - $120K,blue,39,2,2,2,2886.03,5481.58,58
714190983,1,51,F,2,mestrado,solteiro,na,platinum,32,2,3,3,34516.81,5418.78,65
742865883,1,46,F,3,na,solteiro,$40K - $60K,blue,39,4,3,3,9110.85,5290.91,69
755212608,1,50,M,2,na,casado,$40K - $60K,blue,43,4,3,3,13067.04,5468.11,71
716486508,1,45,F,3,ensino medio,casado,$40K - $60K,blue,37,6,2,2,3399.84,5529.3,78
798553158,1,62,F,1,mestrado,solteiro,menos que $40K,blue,56,1,1,2,3109.4,5470.67,72
711613308,1,58,M,2,na,solteiro,$60K - $80K,blue,48,2,2,1,2236.34,2562.32,38
718558758,1,34,M,1,na,solteiro,$80K - $120K,blue,22,1,2,2,3711.93,3922.05,51
718504233,1,43,F,4,sem educacao formal,casado,menos que $40K,blue,30,2,3,2,2082.96,3423.84,48
813804783,1,41,F,1,ensino medio,solteiro,$40K - $60K,blue,36,4,3,3,2667.14,4399.47,54
715649358,1,39,M,2,graduacao,casado,$60K - $80K,blue,26,1,2,2,3879.03,7786.12,81
718732833,1,56,F,1,graduacao,solteiro,menos que $40K,blue,48,4,2,2,2783.86,3967.75,42
803216433,1,43,F,5,mestrado,casado,menos que $40K,silver,33,6,2,3,14806.45,4804.58,57
820666083,1,41,M,2,mestrado,solteiro,$120K +,blue,37,5,4,3,27742.48,8646.37,85
712044558,1,51,F,1,sem educacao formal,solteiro,menos que $40K,silver,41,6,3,2,14563.77,6408.17,70
713131158,1,58,M,2,sem educacao formal,solteiro,$80K - $120K,blue,46,1,1,3,10286.89,8199.2,59
718113633,1,41,M,3,sem educacao formal,casado,$120K +,blue,36,1,3,2,34516.48,5603.99,56
708229308,1,49,F,2,na,casado,menos que $40K,blue,41,5,2,2,3243.79,6059.03,71
710064033,1,45,M,3,sem educacao formal,casado,$40K - $60K,blue,28,2,5,2,4572.77,3555.35,42
709319658,1,48,F,4,mestrado,solteiro,menos que $40K,platinum,37,5,4,3,15987.38,7681.09,71
709764483,1,61,M,1,mestrado,na,$60K - $80K,blue,53,1,2,1,6157.4,4041.44,65
812247033,1,51,F,3,sem educacao formal,casado,menos que $40K,blue,46,5,2,5,3536.74,3281.18,39
717580458,1,43,M,4,sem educacao formal,divorciado,$80K - $120K,blue,36,2,2,3,19333.04,7847.1,63
715610733,1,60,M,1,sem educacao formal,casado,$40K - $60K,blue,47,6,5,1,3735.2,8193.31,66
710161083,1,62,F,0,sem educacao formal,solteiro,menos que $40K,blue,36,6,3,3,5780.98,6613.4,40
715799808,1,52,M,0,ensino medio,solteiro,$60K - $80K,blue,39,4,2,3,3764.26,6574.23,69
711838008,1,37,M,3,mestrado,casado,$60K - $80K,blue,28,2,2,3,6407.73,9322.83,77
711826983,1,47,F,3,na,casado,$40K - $60K,blue,36,4,6,3,5823,3240.21,38
708369633,1,34,F,3,mestrado,casado,menos que $40K,gold,36,6,2,3,15487.9,7031.39,67
714959358,1,50,M,3,ensino medio,casado,$80K - $120K,silver,36,5,3,3,34516.63,8045.6,71
719593608,1,56,M,1,sem educacao formal,casado,$80K - $120K,blue,36,6,1,2,33870.72,7661.02,61
715830558,1,50,M,2,sem educacao formal,na,$120K +,blue,38,6,1,2,34516.36,7454.84,81
714941358,1,53,F,4,mestrado,casado,menos que $40K,blue,36,2,6,3,4005.54,7022.03,75
716088783,1,60,M,0,graduacao,casado,$80K - $120K,blue,50,1,2,4,29239.15,8169.17,65
718458858,1,41,M,4,mestrado,solteiro,$80K - $120K,silver,29,2,6,3,34516.58,3526.42,53
715630983,1,31,F,0,mestrado,solteiro,menos que $40K,blue,21,4,3,2,4598.81,6317.86,77
712768983,1,51,M,4,mestrado,solteiro,$80K - $120K,silver,42,6,2,4,34516.24,8629.16,65
716881683,1,45,M,5,sem educacao formal,casado,$80K - $120K,blue,34,2,3,3,3435.61,5567.79,51
717529233,1,40,F,3,mestrado,solteiro,menos que $40K,blue,30,4,2,3,3319.41,4840.94,44
711794358,1,61,M,0,graduacao,solteiro,$80K - $120K,blue,50,2,3,4,21398.25,3119.38,53
719683158,1,56,F,2,na,casado,menos que $40K,blue,48,2,2,4,4746.12,7154.32,66
716260833,1,56,F,5,na,solteiro,menos que $40K,blue,36,6,5,3,4668.88,8331.17,63
719694408,1,30,F,1,graduacao,solteiro,menos que $40K,blue,36,4,6,3,4541.63,7996.56,80
718045008,1,31,M,0,doutorado,casado,menos que $40K,blue,21,1,2,2,3768.92,6639.43,71
811076883,1,45,M,3,mestrado,casado,$40K - $60K,blue,40,1,3,4,7979.95,5056.21,63
716863458,1,44,M,2,sem educacao formal,solteiro,$80K - $120K,silver,36,2,3,3,34516.37,8570.12,68
766821033,1,61,M,0,na,solteiro,$120K +,blue,46,6,3,3,4650.44,7976.7,74
714615258,1,32,M,1,ensino medio,solteiro,$40K - $60K,blue,36,6,2,3,4819.81,9330.4,64
710455608,1,40,M,3,ensino medio,solteiro,$80K - $120K,blue,36,2,2,3,4620.54,6644.45,61
713514633,1,59,M,2,mestrado,solteiro,$60K - $80K,blue,50,2,2,4,6224.78,8291.46,69
717571683,1,47,F,4,sem educacao formal,casado,$40K - $60K,gold,34,2,3,3,23981.56,4536.4,61
712021233,1,33,M,3,mestrado,casado,$60K - $80K,blue,15,5,3,1,23399.96,9356.12,74
712916958,1,55,F,2,mestrado,casado,na,blue,36,5,2,3,12494.62,7026.4,69
716124408,1,32,M,2,mestrado,solteiro,$120K +,gold,22,2,3,2,34516.23,7486.82,64
800758233,1,30,M,0,graduacao,solteiro,$60K - $80K,blue,24,6,2,2,4109.49,8642.56,77
821241708,1,47,M,4,na,na,$80K - $120K,blue,42,1,1,4,7953.17,8670.44,74
716987358,1,29,M,0,doutorado,divorciado,$60K - $80K,blue,15,2,3,1,8022.62,5660.28,59
709259958,1,53,F,1,mestrado,solteiro,menos que $40K,blue,44,1,2,3,5541.95,9195.81,73
709213458,1,42,M,3,ensino medio,casado,$80K - $120K,blue,36,1,2,3,22993.84,7867.04,75
718252533,1,30,F,0,mestrado,divorciado,menos que $40K,blue,18,5,1,1,4203.67,7292.34,68
717898758,1,55,F,2,mestrado,casado,menos que $40K,silver,45,6,3,3,12207.82,5838.62,74
770220558,1,57,M,3,na,solteiro,$60K - $80K,blue,51,1,1,6,5859.79,8004.09,82
708662583,1,41,M,3,na,casado,$60K - $80K,silver,29,1,4,3,27945.16,8345.63,70
708152358,1,54,M,1,doutorado,na,$80K - $120K,blue,36,1,2,3,18512.78,8019.59,57
709075533,1,41,M,5,sem educacao formal,solteiro,$80K - $120K,blue,32,4,3,3,12094.68,8607.68,90
714361083,1,40,F,2,graduacao,solteiro,menos que $40K,blue,36,4,3,2,5989.43,5843.76,60
714608583,1,45,M,5,ensino medio,divorciado,$120K +,blue,36,2,2,3,5287.73,8392.34,69
709928358,1,40,M,3,mestrado,solteiro,$80K - $120K,blue,20,1,2,2,32554.24,8528.67,87
712265508,1,32,M,0,doutorado,solteiro,$40K - $60K,blue,14,1,3,1,4015.16,8363,65
715051608,1,34,M,2,ensino medio,solteiro,$60K - $80K,blue,36,2,2,3,9719.06,9183.48,51
717439983,1,48,M,2,mestrado,casado,$80K - $120K,blue,28,1,3,3,14774.14,8293.36,63
714391683,1,39,M,4,na,casado,$60K - $80K,gold,36,4,2,3,34516.5,8248.32,66
708841233,1,41,M,2,graduacao,casado,$80K - $120K,blue,33,2,3,3,14682.7,8193.1,72
713632983,1,43,M,4,ensino medio,casado,$80K - $120K,blue,35,2,2,3,10588.46,7886.72,70
719612583,1,52,F,4,sem educacao formal,divorciado,na,blue,42,4,1,4,12091.06,8127.48,74
718333983,1,57,M,4,na,divorciado,$120K +,blue,36,2,3,2,13694.32,9040.47,63
717518733,1,56,F,2,ensino medio,casado,menos que $40K,blue,46,4,3,3,9463.22,7106.59,61
708805908,1,30,M,2,mestrado,casado,menos que $40K,silver,18,1,3,1,10017.53,9299.2,68
710155158,1,37,M,2,sem educacao formal,na,$80K - $120K,blue,18,1,2,1,31832.75,10201.17,59
720353808,1,34,M,3,ensino medio,na,$80K - $120K,silver,21,1,3,2,34516.69,9177.78,50
717047583,1,47,F,3,doutorado,casado,menos que $40K,blue,35,2,2,3,4779.86,8912.18,63
712895733,1,40,M,4,sem educacao formal,solteiro,$80K - $120K,blue,36,6,2,3,34516.12,8659.39,81
719629308,1,55,F,2,na,solteiro,na,silver,37,2,3,2,34516.41,8472.96,80
754443033,1,50,M,1,mestrado,solteiro,$80K - $120K,silver,43,6,3,3,34516.04,9045.37,72
720748608,1,44,M,3,mestrado,divorciado,$40K - $60K,blue,32,1,2,2,3575.61,7672.08,66
709823733,1,44,F,2,mestrado,na,$40K - $60K,blue,34,2,3,3,5508.37,7507.74,78
720512433,1,56,M,1,sem educacao formal,solteiro,$60K - $80K,blue,36,6,3,4,15219.43,7625.96,78
710162133,1,41,M,4,mestrado,casado,$80K - $120K,blue,36,1,6,3,4725.09,9134.05,77
710878308,1,50,F,4,mestrado,solteiro,menos que $40K,blue,37,1,3,2,3699.68,7297.52,71
713390433,1,44,M,3,mestrado,na,$60K - $80K,gold,29,2,2,3,34516.92,6782.15,67
712010358,1,49,M,4,mestrado,solteiro,$80K - $120K,blue,36,2,2,3,3999.89,7567.43,76
711432258,1,55,M,3,mestrado,solteiro,$60K - $80K,blue,46,2,2,4,4178.03,7914.95,54
714294183,1,54,M,1,mestrado,divorciado,$80K - $120K,blue,44,1,3,3,9580.11,5385.73,51
708354858,1,51,M,2,na,solteiro,$120K +,blue,42,2,2,4,14938.73,8192.95,80
708301683,1,40,M,2,sem educacao formal,casado,$80K - $120K,blue,30,6,3,2,20798,8038.6,90
712113558,1,45,M,2,mestrado,casado,$80K - $120K,blue,36,4,3,3,24844.23,6549.62,75
720597108,1,48,F,3,doutorado,divorciado,menos que $40K,blue,36,5,1,3,9943.21,8325.81,54
719767683,1,46,M,0,graduacao,solteiro,$80K - $120K,blue,39,2,3,3,16983.55,8526.15,79
715321008,1,39,M,2,na,casado,$120K +,blue,36,6,3,3,34516.56,7866.74,63
780042633,1,37,F,2,na,casado,na,silver,21,2,2,2,31718.06,7432.93,64
713269533,1,42,M,2,graduacao,solteiro,$80K - $120K,blue,36,1,1,3,9959.99,8847.84,85
789684258,1,57,M,2,doutorado,solteiro,$80K - $120K,silver,43,2,3,3,34516.22,7842.5,61
761079783,1,40,M,3,mestrado,casado,$60K - $80K,blue,33,5,6,3,5500.04,7720.37,67
787518258,1,49,M,3,sem educacao formal,casado,$120K +,blue,38,2,3,3,8549.32,9192.3,77
717631908,1,56,M,2,na,casado,menos que $40K,blue,44,5,1,3,4390.69,8454.92,69
769396158,1,55,M,1,graduacao,solteiro,$80K - $120K,blue,43,2,3,2,24884.57,5107.25,53
716717733,1,55,F,3,sem educacao formal,solteiro,menos que $40K,blue,47,2,4,5,4841.74,8918.21,87
709383933,1,31,M,2,na,na,$80K - $120K,blue,18,2,3,1,4246.67,8102.96,66
715113933,1,54,M,1,na,solteiro,$80K - $120K,blue,36,2,2,3,11077.95,8165.57,87
715714458,1,48,M,5,mestrado,solteiro,$40K - $60K,blue,38,2,3,3,4446.04,8753.25,76
715076358,1,57,M,1,doutorado,na,$80K - $120K,blue,36,4,3,3,23714.2,8463.25,62
769667583,1,34,M,3,doutorado,solteiro,$40K - $60K,blue,28,2,2,3,3744.66,8202.25,69
715645908,1,59,M,0,ensino medio,solteiro,$80K - $120K,gold,48,5,6,2,34516.58,8480.43,71
778643733,1,48,F,1,sem educacao formal,solteiro,$40K - $60K,gold,28,3,1,2,23981.46,9140.6,64
710980383,1,53,M,3,ensino medio,solteiro,$80K - $120K,silver,33,2,3,2,34516.9,6361.36,74
709971708,1,51,F,1,ensino medio,solteiro,na,blue,41,3,2,3,9701.1,9404.11,62
710153583,1,30,F,0,sem educacao formal,casado,menos que $40K,blue,13,3,3,1,6075.04,9242.04,63
720565458,1,43,M,2,doutorado,solteiro,$60K - $80K,blue,36,2,3,3,17306.82,6205.23,65
715496058,1,41,F,4,sem educacao formal,solteiro,menos que $40K,gold,36,3,3,3,15987.61,7832.2,73
716238483,1,59,M,0,graduacao,casado,$80K - $120K,blue,50,3,3,2,12918.5,9138.64,76
718297683,1,59,F,1,ensino medio,solteiro,menos que $40K,blue,50,1,3,0,4085.98,7597.16,71
719118708,1,49,F,3,na,solteiro,menos que $40K,blue,37,2,2,2,5855.3,9202.76,80
779333883,1,51,F,3,sem educacao formal,casado,menos que $40K,blue,33,3,3,3,7428.09,8078.47,62
826245858,1,50,M,2,mestrado,solteiro,$80K - $120K,silver,40,3,6,4,34516.67,7661.28,79
789817833,1,44,F,5,doutorado,na,menos que $40K,blue,33,3,2,3,9073.11,6793.18,60
717060858,1,31,M,0,mestrado,casado,menos que $40K,blue,36,3,3,2,6911.82,8123.98,71
757291008,1,46,M,4,na,casado,$80K - $120K,blue,39,3,2,3,34516.21,8964.74,76
708963258,1,46,M,3,graduacao,casado,$60K - $80K,blue,39,3,2,3,13344.13,8534.7,86
711746133,1,50,M,1,na,solteiro,$120K +,blue,37,4,2,3,32563.65,9220.16,81
708496833,1,60,M,1,ensino medio,solteiro,menos que $40K,blue,50,4,5,4,4613.88,8970.33,78
710895708,1,35,F,0,doutorado,casado,menos que $40K,blue,27,2,2,3,3876.64,7712.53,73
719859033,1,32,M,3,mestrado,casado,$40K - $60K,blue,20,2,2,2,3264.37,6439.09,63
710155983,1,52,M,1,na,solteiro,$40K - $60K,blue,36,3,4,3,4826.75,8585.65,62
779571708,1,43,M,5,mestrado,casado,$60K - $80K,blue,25,1,3,2,4259.53,7993.64,71
713318733,1,32,M,0,graduacao,solteiro,$60K - $80K,blue,24,3,3,2,4097,8376.76,64
709611183,1,41,F,3,ensino medio,casado,menos que $40K,blue,31,3,3,3,3952.32,8241.13,82
712441308,1,41,F,4,na,solteiro,na,blue,25,2,3,2,29295.6,9865.27,65
711684408,1,50,F,0,mestrado,casado,menos que $40K,blue,38,2,1,3,4935.33,8527.41,84
715825458,1,47,M,2,mestrado,casado,$80K - $120K,blue,36,3,2,3,12933.76,6564.82,56
711161133,1,36,F,2,na,solteiro,menos que $40K,blue,36,2,3,3,6071.83,9338.43,59
713242383,1,39,M,2,sem educacao formal,casado,$120K +,silver,19,2,2,1,34516.98,7721.39,75
717457008,1,43,M,3,sem educacao formal,solteiro,$40K - $60K,blue,36,3,3,3,9267.57,7991.83,90
712841883,1,50,M,3,graduacao,solteiro,$80K - $120K,silver,36,3,2,3,34516.78,7155.62,66
719582058,1,41,M,3,doutorado,solteiro,$80K - $120K,blue,29,2,3,2,24001.08,9102.95,75
711096633,1,37,F,2,sem educacao formal,na,menos que $40K,silver,29,5,6,2,12204,8600.09,94
708197358,1,57,M,2,sem educacao formal,na,$80K - $120K,blue,48,4,3,1,30543.57,7784.91,63
757247808,1,42,F,3,mestrado,casado,menos que $40K,blue,35,2,3,4,5230.68,9495.87,61
710170758,1,32,M,0,doutorado,casado,$60K - $80K,blue,25,6,2,2,4469.21,8314.34,67
780511683,1,47,M,3,mestrado,solteiro,$40K - $60K,blue,34,4,3,3,4413.33,7869.45,76
719847108,1,52,M,1,na,casado,$40K - $60K,blue,36,4,3,3,8455.96,8124.56,73
708385533,1,49,F,1,mestrado,casado,menos que $40K,silver,36,2,3,3,11059.05,9524.56,80
719379858,1,39,M,1,mestrado,casado,$80K - $120K,blue,36,2,3,2,24239.58,8549.84,73
709657533,1,44,M,3,ensino medio,na,$120K +,blue,36,2,2,3,7793.39,8260.84,54
712487883,1,54,M,5,ensino medio,casado,$80K - $120K,blue,48,2,3,1,7464.83,9071.03,74
753220383,1,29,M,0,mestrado,solteiro,$120K +,blue,22,2,3,2,11722.02,8302.74,78
708340758,1,41,M,4,ensino medio,casado,menos que $40K,blue,32,2,3,3,7769.81,8109.35,74
718376583,1,52,M,2,mestrado,divorciado,$80K - $120K,silver,44,4,2,3,34516.44,5806.39,40
720827133,1,43,F,3,doutorado,solteiro,menos que $40K,blue,30,1,2,2,6261.78,8132.06,64
708948483,1,54,M,3,mestrado,casado,$80K - $120K,silver,36,2,1,3,34516.23,8444.81,68
716721483,1,59,M,0,sem educacao formal,solteiro,$40K - $60K,blue,52,1,2,2,14458.93,8696.01,72
710527533,1,45,M,5,graduacao,solteiro,$40K - $60K,blue,36,4,3,3,4982.59,8586.45,58
709996833,1,31,M,1,doutorado,solteiro,menos que $40K,silver,36,6,5,3,12359.02,7528.38,70
714022833,1,42,F,2,mestrado,solteiro,$40K - $60K,silver,32,4,3,3,17909.43,5977.25,58
710178558,1,46,M,2,ensino medio,casado,$60K - $80K,gold,38,5,6,3,34516.74,9314.97,89
768712383,1,51,M,5,mestrado,divorciado,$120K +,blue,45,6,6,3,34516.02,8173.57,91
711156858,1,48,F,5,ensino medio,solteiro,menos que $40K,blue,40,1,3,4,8297.03,9819.14,74
710306358,1,38,M,1,na,casado,$40K - $60K,blue,18,1,2,1,9664.89,7995.94,56
779055033,1,43,F,3,sem educacao formal,na,menos que $40K,blue,24,1,2,2,8256.79,8104.66,64
714145233,1,34,M,0,mestrado,divorciado,$80K - $120K,silver,24,1,3,2,34516.35,5112.33,49
719547033,1,40,M,4,na,casado,$80K - $120K,blue,31,1,6,3,23502.57,7957.3,60
789432033,1,32,F,1,mestrado,casado,menos que $40K,blue,23,1,3,2,4065.56,7844.31,64
708319908,1,37,M,3,mestrado,solteiro,$80K - $120K,blue,17,1,2,1,4116.79,8667.02,70
714082308,1,39,M,3,ensino medio,solteiro,$80K - $120K,blue,13,2,3,1,8656.01,8056.97,89
714820158,1,29,M,0,ensino medio,solteiro,$40K - $60K,blue,36,6,1,3,5988.12,10211.08,68
713347608,1,54,F,2,doutorado,solteiro,menos que $40K,blue,43,2,2,3,4917.99,9442.1,69
718080558,1,41,F,4,ensino medio,solteiro,menos que $40K,blue,36,6,3,3,4720.55,8798.5,67
713880633,1,53,M,2,na,solteiro,$60K - $80K,blue,43,2,3,2,5905.65,8883.44,83
758753283,1,52,M,3,doutorado,casado,$120K +,blue,45,1,3,3,34516.29,7341.92,71
773172483,1,30,M,0,mestrado,casado,$40K - $60K,blue,23,6,4,2,4063.57,7463.41,70
710639658,1,29,M,1,ensino medio,solteiro,$60K - $80K,blue,17,6,3,1,17744.78,9658.29,78
712941483,1,51,F,4,doutorado,casado,$40K - $60K,silver,43,1,3,3,3735.06,6826.33,61
714757083,1,44,M,4,sem educacao formal,casado,$60K - $80K,silver,37,1,2,2,29076.24,8765.96,84
714136233,1,53,M,4,mestrado,casado,$120K +,blue,38,5,3,2,34516.81,8417.23,72
778888083,1,45,F,2,mestrado,casado,$40K - $60K,blue,26,6,4,2,4307,8697.78,62
718665033,1,44,M,5,doutorado,solteiro,$60K - $80K,silver,36,2,4,3,34140.14,8177.31,76
771561183,1,42,F,4,mestrado,solteiro,$40K - $60K,blue,30,6,3,3,13753.47,7464.08,66
712036383,1,49,M,4,ensino medio,solteiro,$60K - $80K,blue,30,6,3,3,18418.91,9980.96,68
715671183,1,43,M,3,sem educacao formal,casado,$80K - $120K,blue,31,6,4,3,6824.62,9045.34,67
822084333,1,51,M,3,ensino medio,casado,$80K - $120K,blue,47,2,3,4,4041.55,8219.05,84
708821733,1,43,F,3,na,solteiro,$40K - $60K,silver,36,2,4,3,19713.89,8301.83,70
710751033,1,31,F,1,mestrado,solteiro,menos que $40K,blue,13,1,3,1,4829.63,8286.32,65
710679933,1,59,M,1,mestrado,solteiro,$80K - $120K,blue,54,2,4,5,15633.12,8660.78,58
717174558,1,57,F,1,sem educacao formal,solteiro,menos que $40K,blue,46,2,3,3,9129.34,7733.2,81
714543633,1,45,F,3,na,solteiro,menos que $40K,blue,36,1,5,2,7500.8,8024.83,78
713668158,1,31,F,1,sem educacao formal,solteiro,na,blue,36,2,3,3,21067,9212.63,71
709249083,1,40,M,2,na,solteiro,$60K - $80K,blue,20,4,4,2,4283.27,8672.54,64
713399583,1,49,M,2,na,casado,$80K - $120K,blue,39,2,4,3,29865.98,8636.56,74
709608708,1,29,M,1,mestrado,casado,$60K - $80K,blue,17,5,4,1,6500.67,9451.02,79
709977933,1,52,M,5,sem educacao formal,casado,$80K - $120K,blue,44,2,4,3,9959.14,8517.37,60
710590683,1,33,M,2,na,casado,$120K +,blue,36,3,5,3,16127.78,7729.38,82
710081208,1,52,M,2,graduacao,solteiro,$120K +,blue,32,4,1,3,4935.05,7886.75,64
711460458,1,44,M,1,sem educacao formal,casado,$40K - $60K,blue,34,5,3,2,10973.05,10583.79,75
710047533,1,51,M,3,mestrado,solteiro,$80K - $120K,gold,36,4,3,3,34516.21,8614.5,63
716708583,1,54,M,4,mestrado,casado,$120K +,blue,36,2,5,3,7684.69,7667.15,68
712766208,1,45,M,5,sem educacao formal,solteiro,$120K +,silver,36,4,1,2,34516.47,8603.68,84
715150983,1,44,F,3,na,solteiro,na,blue,34,2,3,3,26021.45,8898.51,60
714879483,1,39,M,4,mestrado,casado,$80K - $120K,blue,31,1,3,3,3929.71,7773.88,64
714919308,1,32,F,0,mestrado,solteiro,menos que $40K,blue,36,5,3,3,8135.17,8620.59,67
717774333,1,48,M,3,ensino medio,casado,$60K - $80K,blue,36,1,5,2,8431.56,5189.41,57
759584958,1,51,F,1,mestrado,casado,na,silver,44,4,4,2,33004.58,10156.65,72
709660233,1,52,M,3,na,solteiro,$80K - $120K,blue,44,1,4,2,3526.6,7775.83,63
712627083,1,38,M,4,sem educacao formal,casado,$80K - $120K,blue,25,5,4,2,5768.16,9867.74,78
711433908,1,41,F,3,sem educacao formal,casado,menos que $40K,blue,30,1,3,2,9491.21,9061.65,51
712509108,1,46,F,3,doutorado,solteiro,menos que $40K,gold,36,1,5,3,15164.79,8356.07,68
711745233,1,30,F,0,ensino medio,solteiro,na,blue,22,1,4,2,13894.77,9351.12,69
710721858,1,46,F,3,na,casado,$40K - $60K,blue,37,2,4,3,5542.27,8246.35,59
712457208,1,58,M,1,mestrado,solteiro,$80K - $120K,blue,36,6,4,3,22718.92,8100.05,77
713934633,1,40,F,4,sem educacao formal,divorciado,menos que $40K,blue,35,2,3,3,4423.01,8935.01,87
714945708,1,33,M,4,graduacao,solteiro,$40K - $60K,silver,20,2,3,1,15977.73,7745.28,64
714524583,1,56,M,3,sem educacao formal,casado,$80K - $120K,blue,46,1,3,3,23240.11,9441.06,82
714199008,1,50,M,2,na,casado,$120K +,blue,36,6,2,2,16081.84,6100.41,61
719326758,1,52,F,0,doutorado,casado,menos que $40K,blue,36,4,2,3,4353.85,9226.07,85
718840833,1,49,M,3,ensino medio,solteiro,$40K - $60K,blue,36,1,4,3,4601.33,9610.24,76
709566408,1,40,F,2,mestrado,solteiro,menos que $40K,blue,30,5,6,3,4458.98,9640.36,70
715020933,1,44,F,4,ensino medio,na,na,blue,34,4,4,3,15944.81,9360.85,67
711149133,1,30,F,1,mestrado,casado,na,blue,18,4,4,1,4377.79,8759.56,74
716832858,1,46,M,3,mestrado,casado,$60K - $80K,blue,34,1,4,2,4930.4,7412.09,60
715154058,1,49,F,0,na,casado,menos que $40K,blue,39,1,3,3,4982.61,9274.98,65
789497283,1,50,M,2,ensino medio,solteiro,$120K +,blue,42,1,2,3,34162.75,7572.58,56
714544908,1,56,M,4,mestrado,divorciado,$60K - $80K,blue,36,6,3,3,6224.2,8979.65,68
714677583,1,50,F,3,doutorado,solteiro,na,blue,36,4,3,3,5173.31,8757.24,68
715493733,1,53,M,2,mestrado,casado,$40K - $60K,blue,36,2,4,3,5735.45,9088.03,64
827440458,1,48,M,4,graduacao,casado,$80K - $120K,blue,44,2,3,3,9524.54,7527.48,58
720128658,1,49,M,1,sem educacao formal,solteiro,$120K +,blue,30,5,3,3,5181.12,8943.32,68
770038983,1,37,M,4,ensino medio,solteiro,$60K - $80K,silver,31,1,3,3,28831.18,8688.68,69
714684108,1,31,M,1,doutorado,solteiro,$40K - $60K,blue,24,4,4,2,4169.44,8565.37,70
779134458,1,33,F,1,doutorado,solteiro,menos que $40K,blue,15,1,3,1,3709.71,8130.77,74
710066133,1,30,M,0,mestrado,solteiro,menos que $40K,silver,36,4,3,3,12833.59,9619.18,75
718614183,1,43,F,4,ensino medio,na,menos que $40K,silver,31,6,2,2,13651.62,9772.16,71
709865883,1,38,M,2,ensino medio,divorciado,$60K - $80K,silver,25,1,3,2,26794.23,8788.63,58
717390408,1,49,F,4,sem educacao formal,casado,$40K - $60K,blue,36,5,3,2,4167.52,7590.58,87
713281833,1,37,M,3,na,solteiro,$40K - $60K,blue,29,6,3,2,13589.29,9456.24,79
720328983,1,52,F,5,na,casado,menos que $40K,blue,36,4,3,3,9611.75,7636.02,64
713437008,1,40,F,3,mestrado,casado,na,blue,25,1,3,2,6888.65,9038.35,64
716644008,1,55,M,3,mestrado,solteiro,$120K +,silver,36,4,4,3,34516.78,9931.21,70
717185658,1,51,M,1,ensino medio,casado,$80K - $120K,blue,36,4,4,3,22754.64,8531.6,77
709646433,1,59,F,1,ensino medio,casado,menos que $40K,blue,50,1,3,4,5043.62,10170.17,66
713924283,1,61,M,0,mestrado,solteiro,$60K - $80K,blue,54,2,4,1,11859.54,8930.16,79
714471183,1,47,M,4,mestrado,divorciado,$80K - $120K,blue,39,4,4,3,17504.75,10468.03,66
708564858,1,33,M,2,graduacao,casado,$120K +,gold,20,2,4,1,34516.84,9338.74,73
713733633,1,27,M,0,ensino medio,divorciado,$60K - $80K,blue,36,2,2,3,13303.99,10219.66,85
713755458,1,50,M,1,na,na,$80K - $120K,blue,36,6,4,3,9959.96,10310.41,63
716893683,1,55,F,3,sem educacao formal,solteiro,na,blue,47,4,3,3,14657.85,6009.18,53
710638233,1,41,M,2,na,divorciado,$40K - $60K,blue,25,4,3,2,4277.04,8764.88,69
716506083,1,44,F,1,ensino medio,casado,menos que $40K,blue,36,5,4,3,5409.16,10291.78,60
717406983,1,30,M,2,mestrado,na,$40K - $60K,blue,36,4,3,3,5281.84,8395.62,62
714337233,1,43,F,2,mestrado,casado,menos que $40K,silver,25,6,4,2,10388.8,10294.96,61
